,text,label
1385,互联网营销反欺诈（MOFD）互联网营销反欺诈Marketing Online Fraud Detection(MOFD)针对各类互联网营销活动过程中，羊毛党灰色产业链利用各类自动/半自动化黑产工具大量薅取营销资金的风险场景，基于芯盾时代设备指纹、终端威胁感知、欺诈关联图谱等核心技术，结合风控模型，实现对营销活动过程中的薅羊毛操作实时甄别、预警和处置。防止羊毛党对平台的再次攻击，有效减少客户营销资金的损失。,安全
1386,HTSA101伺服放大器HTSA101伺服放大器,工业自动化
1387,H3C S5800 S5820X系列交换机H3C S58系列交换机是H3C公司自主开发的下一代数据中心级万兆以太网交换产品。分为S5800、S5810和S5820X三个子系列，为数据中心提供丰富的服务器接入方案。也可以用于园区网的汇聚层或接入层以及中小企业核心。S5800系列机箱式交换机支持H3C创新的IRF2（Intelligent Resilient Framework 2，第二代智能弹性架构）技术，用户可以将多台S5800交换机连接，形成一个逻辑上的独立实体，从而构建具备高可靠性、易扩展性和易管理性的新型智能网络。包括以下型号：S5800-60C-PWR：48个10/100/1000Base-T以太网端口（中功率PoE），4个100/1000 M SFP端口，3个业务插槽；S5800-56C-PWR：48个10/100/1000Base-T以太网端口（中功率PoE），4个1/10G SFP+端口，1个业务插槽；S5800-56C：48个10/100/1000Base-T以太网端口，4个1/10G SFP+端口，1个业务插槽；S5800-54S：48个10/100/1000Base-T以太网端口，6个1/10G SFP+端口；S5800-32C-PWR：24个10/100/1000Base-T以太网端口（中功率PoE），4个1/10G SFP+端口，1个业务插槽；S5800-32C：24个10/100/1000Base-T以太网端口，4个1/10G SFP+端口，1个业务插槽；S5800-32F：24个100/1000M SFP端口，4个1/10G SFP+端口，1个业务插槽。S5820X系列是全球业内最高性能的交换机之一，同时提供最多24个全线速万兆接口，使万兆服务器高密度接入和园区网高密度万兆汇聚成为可能。包括以下型号：,工业自动化
1388,"自助办税终端系统ARM自助办税终端系统ARM,自助办税终端平台（ARM）作为一种自助服务的平台，在满足税收管理需求的前提下，充分体现了“以人为本”的设计理念，以创新的思路、领先的技术、安全性的设计、人性化的布局、便捷的操作流程五大特点，为纳税人提供安全便捷的办税服务。1.纳税申报(增值税、消费税、所得税、财务报表)2.税控IC卡报税(支持征期和非征期报税)3.发票认证(支持增值税发票、货物运输发票及机动车销售发票认证)4.防伪税控发票验旧5.普通发票验旧(支持普通发票手工录入和U盘导入验旧)6.防伪税控发票电子票号发售7.普通发票电子票号发售8.防伪税控发票发售9.税款缴纳(支持税库银联网缴纳各种税款)10.涉税信息查询、下载",智能装备
1389,"IDP-31190IDP-31190 是一款 19"" 工业级 ProFlat 触控显示器，采用时尚美观的银色边框设计，并且具有卓越的耐久性、强固性和可靠性。 这种规格的显示器是与传统工业设备相区别的里程碑。其中最显著的改变莫过于其时尚的外观，以及操作直观的 10 点触控 P-CAP 技术，且其纯平面板用湿抹布或任何适用清洁剂即可轻松清洁干净。因应广泛应用需求，该款工业级显示器采用使用寿命长且耐久度高的配件，能够以其强固特性满足各种严苛要求。",工业自动化
1390,边缘控制软件，Cloud SCADA/HMI,工业软件与平台
1391,网页防篡改系统网页防篡改系统是网页恢复类的安全产品，通过使用事件触发与文件驱动文件驱动保护相结合方式来保障网页真实性。网页防篡改系统是将篡改监测的核心程序通过微软文件底层驱动技术应用到Web服务器中，通过事件触发方式进行自动监测，对文件夹的所有内容，对照其底层文件属性，讲过内置散列快速算法，实时进行监控，若发现属性变更，通过非协议方式，纯文件安全拷贝方式将备份路径文件夹内容拷贝到监测文件夹相应文件位置，通过底层文件驱动技术，整个文件复制过程毫秒级，使得公众无法看到被篡改页面。,安全
1392,运维管控与审计系统提供一套先进的运维安全管控与审计解决方案，目标是帮助企业转变传统安全运维被动响应的模式，建立面向用户的智能化运维安全管控模式，降低人为安全风险，满足合规要求，同时提高人员效率、助推企业核心业务发展。智能客服,安全
1393,商业智能电表 DTZY315D三相四线远程费控智能电表（导轨式）三相四线（新型导轨式）电子式电能表系我公司采用微电子技术计量电能：采用专用大规模集成电路，应用数字采样处理技术及SMT工艺等先进技术研制开发的新型三项全能电子式电能表。符合 GB/T17215.321-2008国家标准中1级三相有功电能表的相关技术要求；具有可靠性好、体积小、重量轻、外表美观、工艺先进、35mmDIN标准导轨式安装等特点：并具有良好的抗电磁干扰、低自耗节电、高精度、高过载、高稳定性、防窃电、长寿命。    全部功能采用国家电网公司技术标准，内置大功率磁保持继电器，实现远程拉合闸，进行费控管理。,智能装备
1394,自动化软硬件系统集成，MES，WMS+LES，数字化工厂规划咨询，生产系统仿真,工业软件与平台
1395,北信源主机监控审计系统该产品是针对国产操作系统终端环境推出的安全解决方案，通过对安全事件的事前预防，事中监控，事后审计，实现了国产终端环境中安全事件行为的全方位管理，保障了国产终端的安全。内网终端集中管理、统一监控，统一策略、分级部署，多重防护、安全保障，制度并重、考核并进，为国产终端的安全运行，提供全方位、全流程保驾护航。,安全
1396,重载机器人重载机器人,智能装备
1397,智能流量仪表 超声波流量计智能流量仪表超声波流量计,智能装备
1398,点胶机器人点胶机器人,智能装备
1399,电子散粮秤LCS-60T▲流线型主机与电控箱全密封设计(无粉尘)、双层结构计量稳定、▲进料及计量机构采用耐磨损进口不锈钢材料，使用寿命长。▲机控合一整洁流畅。▲预留RS232/485串行口，可与外围管理系统进行数据通讯。▲可选配打印机，打印出生产产量等信息,智能装备
1400,AR160系列企业路由器AR160可应用于小型企业、SOHO型企业，是融合安全、WiFi等功能的一体化固定接口路由器。采用多核CPU，拥有领先业界的性能、多业务融合能力以及成熟稳定的平台。华为AR160路由器，具备为特定客户群提供快速定制能力，可以帮忙客户简单构建企业IT网络，并提供成熟稳定的使用体验。,工业自动化
1401,移动网运营统计分析系统产品概述首信移动网运营统计分析系统是对电信运营商的移动网络大数据的处理、分析、展现的综合系统。可处理的移动数据包括了3G、4G、CCG等多种网络制式数据。系统为运营商全面掌握移动网的上网情况、流量分布、发展趋势等需求提供了高效准确的支撑。功能特性支持移动网静态溯源；支持移动网动态溯源；支持移动网智能溯源；支持时间/地域/业务类型/网络类型等多维度的业务使用分析；支持时间/地域/业务类型/网络类型/漫游类型等多维度的用户活跃分析；支持多组合条件的运维详单查询；支持无线侧的业务使用分析；支持移动网承载质量分析；支持移动网多网络的切换、对比分析；支持功能热拔插特性；支持对外的API服务能力。技术参数支持200G以上的日吞吐量；支持平均低于3秒的响应时延；支持低于10分钟的数据处理延迟；支持分布式部署。,安全
1402,H3C S9850系列数据中心交换机H3C S9850系列交换机是H3C公司面向云数据中心和云计算网络开发的高密度智能100G交换机，具备强大的硬件转发能力和丰富的数据中心业务特性。支持可插拨电源，支持可插拨电源和风扇，风扇方向灵活调整，并提供业界紧凑型交换机最灵活的25GE、100GE及万兆端口的动态组合。S9850系列定位于云数据中心及云计算网络中的高密100GE或25GE接入和汇聚，也可用于Overlay网络或融合网络中的TOR架顶接入交换机。,工业自动化
1403,防疫消毒机器人产品采用新松智能移动机器人作为载体，集成喷雾消毒系统、紫外线消毒系统于一体，结合移动机器人的智能移动、自主工作的特性，实现消毒液的全自动全区域喷洒消毒及紫外线快速杀毒，无需人工参与，降低人工工作强度与被感染风险。本防疫消毒机器人适用于生物安全实验室、传染病房、ICU病房、检验科室、科研院所、无尘车间、学校、食品企业等需要空间定期消毒场所。,智能装备
1404,装配型AGV用于汽车底盘线动力总成、后桥总成与车身合装的AGV根据系统装配工艺要求分为双举升装配型AGV、双举升装配型AGV两种。分别进行动力总成、后悬总成与车身合装。两种类型AGV均具有同步动态跟踪功能，可实现动力总成、后桥总成在装配段任何工位进行动态装配。导航方式均采用磁导航，改变导航磁条路径可以适应生产工艺变更的要求。AGV运行路线为封闭的环形运行路线，分为装配路段、侧移路段和非装配路段。在装配路段，AGV与悬链同步运行，可以同时进行动力总成及后桥总成与白车身合装，在非装配段站点分别将动力总成、后桥总成从分装线向AGV装配托盘上吊装输送。根据产量、装配时间、AGV性能指标核算AGV数量均能满足生产节拍要求。,智能装备
